Reactions included in the STAND2020 chemical network,
compiled from Sources (A) and (B).

Source (A):
================================================================================
Title: A Chemical Kinetics Network for Lightning 
       and Life in Planetary Atmospheres 
Authors: Rimmer P.B., Helling C. 
Table: Stand2015 Chemical Kinetics Network
--------------------------------------------------------------------------------

Source (B):
================================================================================
Title: Hydroxide salts in the clouds of Venus: their effect on the 
       sulfur cycle and cloud droplet
Authors: Rimmer P.B., Jordan S., Constantinou T., Woitke P., Shorttle O., 
         Hobbs R., Paschodimas A. 
Table: Reactions Added and Updated for STAND2020
--------------------------------------------------------------------------------

================================================================================
Byte-by-byte Description of file
--------------------------------------------------------------------------------
   Bytes Format Units   Label     Explanations
--------------------------------------------------------------------------------
   1- 51 A38    ---     Reaction  Reaction
  52- 59 E8.2   ---     alpha     The {alpha} value
  61- 65 A5     ---   u_alpha     alpha units
  67- 72 F5.2   ---     beta      The {beta} value
  74- 81 F7.1   K       Ea        Ea (1)
  83- 86 A21    ---     Ref       Reference (2)
  87- 89 A3     ---     Flag      Flag (3)
--------------------------------------------------------------------------------

Note (1): Rate-constants --
    Rate constants for two-body reactions are calculated from alpha, beta, and 
    gamma according to the Kooij equation, with temperature normalised by 300K 
    in the beta term (consult Source (A): Section 2.1 on how the reaction 
    barrier is calculated). 

    Rate constants for reactions involving a third body follow the Lindemann 
    form. The reaction is first listed in the the network with alpha, beta, and 
    gamma values that correspond to the rate-constant in the low-pressure limit. 
    The reaction is then repeated with alpha, beta, and gamma values that 
    correspond to the rate-constant in the high-pressure limit (consult Source(A): 
    Section 2.2 on how the reaction barrier is calculated).

    * = Consult Source (A): Section 2.3 on how the reaction barrier is calculated.

Note (2): References --
CHO + M => CHO^+^ + e^-^ + M                       4.32E+11 cm3/s  -0.50    0.0 *
CN_2 + M => CN_2^+ + ^e^-^ + M                     4.25E-08 cm6/s   0.50    0.0 * 116
CN_2 + M => CN_2^+ + ^e^-^ + M                     1.03E+12 cm3/s  -0.50    0.0 *
CNO + M => CNO^+^ + e^-^ + M                       4.91E-08 cm6/s   0.50    0.0 * 116
CNO + M => CNO^+^ + e^-^ + M                       1.19E+12 cm3/s  -0.50    0.0 *
CO_2 + M => CO_2^+ + ^e^-^ + M                     5.65E-08 cm6/s   0.50    0.0 * 116
CO_2 + M => CO_2^+ + ^e^-^ + M                     1.37E+12 cm3/s  -0.50    0.0 *
FeO + M => FeO^+^ + e^-^ + M                       2.09E-07 cm6/s   0.50    0.0 * 116
FeO + M => FeO^+^ + e^-^ + M                       5.04E+12 cm3/s  -0.50    0.0 *
H_2N + M => H_2N^+^ + e^-^ + M                     3.87E-09 cm6/s   0.50    0.0 * 116
H_2N + M => H_2N^+^ + e^-^ + M                     9.35E+10 cm3/s  -0.50    0.0 *
H_2O + M => H_2O^+^ + e^-^ + M                     5.31E-09 cm6/s   0.50    0.0 * 116
H_2O + M => H_2O^+^ + e^-^ + M                     1.28E+11 cm3/s  -0.50    0.0 *
H_3N + M => H_3N^+^ + e^-^ + M                     5.31E-09 cm6/s   0.50    0.0 * 116
H_3N + M => H_3N^+^ + e^-^ + M                     1.28E+11 cm3/s  -0.50    0.0 *
HN_2 + M => HN_2^+ + ^e^-^ + M                     1.80E-08 cm6/s   0.50    0.0 * 116
HN_2 + M => HN_2^+ + ^e^-^ + M                     4.32E+11 cm3/s  -0.50    0.0 *
HNO + M => HNO^+^ + e^-^ + M                       2.18E-08 cm6/s   0.50    0.0 * 116
HNO + M => HNO^+^ + e^-^ + M                       5.26E+11 cm3/s  -0.50    0.0 *
HO_2 + M => HO_2^+ + ^e^-^ + M                     2.61E-08 cm6/s   0.50    0.0 * 116
HO_2 + M => HO_2^+ + ^e^-^ + M                     6.30E+11 cm3/s  -0.50    0.0 *
MgO + M => MgO^+^ + e^-^ + M                       4.25E-08 cm6/s   0.50    0.0 * 116
MgO + M => MgO^+^ + e^-^ + M                       1.03E+12 cm3/s  -0.50    0.0 *
N_2O + M => N_2O^+^ + e^-^ + M                     5.65E-08 cm6/s   0.50    0.0 * 116
N_2O + M => N_2O^+^ + e^-^ + M                     1.37E+12 cm3/s  -0.50    0.0 *
NO_2 + M => NO_2^+ + ^e^-^ + M                     6.46E-08 cm6/s   0.50    0.0 * 116
NO_2 + M => NO_2^+ + ^e^-^ + M                     1.56E+12 cm3/s  -0.50    0.0 *
SiH + M => SiH^+^ + e^-^ + M                       1.80E-08 cm6/s   0.50    0.0 * 116
SiH + M => SiH^+^ + e^-^ + M                       4.32E+11 cm3/s  -0.50    0.0 *
SiO + M => SiO^+^ + e^-^ + M                       5.65E-08 cm6/s   0.50    0.0 * 116
SiO + M => SiO^+^ + e^-^ + M                       1.37E+12 cm3/s  -0.50    0.0 *
TiO + M => TiO^+^ + e^-^ + M                       1.43E-07 cm6/s   0.50    0.0 * 116
TiO + M => TiO^+^ + e^-^ + M                       3.46E+12 cm3/s  -0.50    0.0 *
C_2H_2 + M => C_2H_2^+ + ^e^-^ + M                 1.45E-08 cm6/s   0.50    0.0 * 116
C_2H_2 + M => C_2H_2^+ + ^e^-^ + M                 3.53E+11 cm3/s  -0.50    0.0 *
C_2H_3 + M => C_2H_3^+ + ^e^-^ + M                 1.80E-08 cm6/s   0.50    0.0 * 116
C_2H_3 + M => C_2H_3^+ + ^e^-^ + M                 4.32E+11 cm3/s  -0.50    0.0 *
C_2H_4 + M => C_2H_4^+ + ^e^-^ + M                 2.18E-08 cm6/s   0.50    0.0 * 116
C_2H_4 + M => C_2H_4^+ + ^e^-^ + M                 5.26E+11 cm3/s  -0.50    0.0 *
C_2H_5 + M => C_2H_5^+ + ^e^-^ + M                 2.61E-08 cm6/s   0.50    0.0 * 116
C_2H_5 + M => C_2H_5^+ + ^e^-^ + M                 6.30E+11 cm3/s  -0.50    0.0 *
C_2H_6 + M => C_2H_6^+ + ^e^-^ + M                 3.10E-08 cm6/s   0.50    0.0 * 116
C_2H_6 + M => C_2H_6^+ + ^e^-^ + M                 7.48E+11 cm3/s  -0.50    0.0 *
NCCN + M => C_2N_2^+ + ^e^-^ + M                   9.33E-08 cm6/s   0.50    0.0 * 116
NCCN + M => C_2N_2^+ + ^e^-^ + M                   2.25E+12 cm3/s  -0.50    0.0 *
CH_2O + M => CH_2O^+^ + e^-^ + M                   2.18E-08 cm6/s   0.50    0.0 * 116
CH_2O + M => CH_2O^+^ + e^-^ + M                   5.26E+11 cm3/s  -0.50    0.0 *
CH_3N + M => CH_3N^+^ + e^-^ + M                   2.18E-08 cm6/s   0.50    0.0 * 116
CH_3N + M => CH_3N^+^ + e^-^ + M                   5.26E+11 cm3/s  -0.50    0.0 *
CH_3O + M => CH_3O^+^ + e^-^ + M                   2.61E-08 cm6/s   0.50    0.0 * 116
CH_3O + M => CH_3O^+^ + e^-^ + M                   6.30E+11 cm3/s  -0.50    0.0 *
CH_3OH + M => CH_4O^+^ + e^-^ + M                  3.10E-08 cm6/s   0.50    0.0 * 116
CH_3OH + M => CH_4O^+^ + e^-^ + M                  7.48E+11 cm3/s  -0.50    0.0 *
CH_5N + M => CH_5N^+^ + e^-^ + M                   3.10E-08 cm6/s   0.50    0.0 * 116
CH_5N + M => CH_5N^+^ + e^-^ + M                   7.48E+11 cm3/s  -0.50    0.0 *
HNCO + M => CHNO^+^ + e^-^ + M                     5.65E-08 cm6/s   0.50    0.0 * 116
HNCO + M => CHNO^+^ + e^-^ + M                     1.37E+12 cm3/s  -0.50    0.0 *
FeO_2 + M => FeO_2^+ + ^e^-^ + M                   3.94E-07 cm6/s   0.50    0.0 * 116
FeO_2 + M => FeO_2^+ + ^e^-^ + M                   9.51E+12 cm3/s  -0.50    0.0 *
H_2O_2 + M => H_2O_2^+ + ^e^-^ + M                 3.10E-08 cm6/s   0.50    0.0 * 116
H_2O_2 + M => H_2O_2^+ + ^e^-^ + M                 7.48E+11 cm3/s  -0.50    0.0 *
HNO_2 + M => HNO_2^+ + ^e^-^ + M                   7.34E-08 cm6/s   0.50    0.0 * 116
HNO_2 + M => HNO_2^+ + ^e^-^ + M                   1.77E+12 cm3/s  -0.50    0.0 *
MgHO + M => MgHO^+^ + e^-^ + M                     4.91E-08 cm6/s   0.50    0.0 * 116
MgHO + M => MgHO^+^ + e^-^ + M                     1.19E+12 cm3/s  -0.50    0.0 *
MgO_2 + M => MgO_2^+ + ^e^-^ + M                   1.17E-07 cm6/s   0.50    0.0 * 116
MgO_2 + M => MgO_2^+ + ^e^-^ + M                   2.81E+12 cm3/s  -0.50    0.0 *
SiH_2 + M => SiH_2^+ + ^e^-^ + M                   2.18E-08 cm6/s   0.50    0.0 * 116
SiH_2 + M => SiH_2^+ + ^e^-^ + M                   5.26E+11 cm3/s  -0.50    0.0 *
SiH_3 + M => SiH_3^+ + ^e^-^ + M                   2.61E-08 cm6/s   0.50    0.0 * 116
SiH_3 + M => SiH_3^+ + ^e^-^ + M                   6.30E+11 cm3/s  -0.50    0.0 *
SiH_4 + M => SiH_4^+ + ^e^-^ + M                   3.10E-08 cm6/s   0.50    0.0 * 116
SiH_4 + M => SiH_4^+ + ^e^-^ + M                   7.48E+11 cm3/s  -0.50    0.0 *
CH_2CN + M => C_2H_2N^+^ + e^-^ + M                4.91E-08 cm6/s   0.50    0.0 * 116
CH_2CN + M => C_2H_2N^+^ + e^-^ + M                1.19E+12 cm3/s  -0.50    0.0 *
C_2H_2O + M => C_2H_2O^+^ + e^-^ + M               5.65E-08 cm6/s   0.50    0.0 * 116
C_2H_2O + M => C_2H_2O^+^ + e^-^ + M               1.37E+12 cm3/s  -0.50    0.0 *
C_2H_3N + M => C_2H_3N^+^ + e^-^ + M               5.65E-08 cm6/s   0.50    0.0 * 116
C_2H_3N + M => C_2H_3N^+^ + e^-^ + M               1.37E+12 cm3/s  -0.50    0.0 *
C_2H_3O + M => C_2H_3O^+^ + e^-^ + M               6.46E-08 cm6/s   0.50    0.0 * 116
C_2H_3O + M => C_2H_3O^+^ + e^-^ + M               1.56E+12 cm3/s  -0.50    0.0 *
C_2H_4O + M => C_2H_4O^+^ + e^-^ + M               7.34E-08 cm6/s   0.50    0.0 * 116
C_2H_4O + M => C_2H_4O^+^ + e^-^ + M               1.77E+12 cm3/s  -0.50    0.0 *
CH_2NCH_3 + M => C_2H_5N^+^ + e^-^ + M             7.34E-08 cm6/s   0.50    0.0 * 116
CH_2NCH_3 + M => C_2H_5N^+^ + e^-^ + M             1.77E+12 cm3/s  -0.50    0.0 *
CH_3CH_2O + M => C_2H_5O^+^ + e^-^ + M             8.30E-08 cm6/s   0.50    0.0 * 116
CH_3CH_2O + M => C_2H_5O^+^ + e^-^ + M             2.00E+12 cm3/s  -0.50    0.0 *
C_2H_5OH + M => C_2H_6O^+^ + e^-^ + M              9.33E-08 cm6/s   0.50    0.0 * 116
C_2H_5OH + M => C_2H_6O^+^ + e^-^ + M              2.25E+12 cm3/s  -0.50    0.0 *
CH_2O_2 + M => CH_2O_2^+ + ^e^-^ + M               7.34E-08 cm6/s   0.50    0.0 * 116
CH_2O_2 + M => CH_2O_2^+ + ^e^-^ + M               1.77E+12 cm3/s  -0.50    0.0 *
HCOOH + M => CH_2O_2^+ + ^e^-^ + M                 7.34E-08 cm6/s   0.50    0.0 * 116
HCOOH + M => CH_2O_2^+ + ^e^-^ + M                 1.77E+12 cm3/s  -0.50    0.0 *
CH_2OH + M => CH_2OH^+^ + e^-^ + M                 2.61E-08 cm6/s   0.50    0.0 * 116
CH_2OH + M => CH_2OH^+^ + e^-^ + M                 6.30E+11 cm3/s  -0.50    0.0 *
CH_3O_2 + M => CH_3O_2^+ + ^e^-^ + M               8.30E-08 cm6/s   0.50    0.0 * 116
CH_3O_2 + M => CH_3O_2^+ + ^e^-^ + M               2.00E+12 cm3/s  -0.50    0.0 *
Na + M => Na^+^ + e^-^ + M                         8.49E+05 cm6/s   0.77    0.0 * 116
Na + M => Na^+^ + e^-^ + M                         2.48E+12 cm3/s  -0.23    0.0 *
K + M => K^+^ + e^-^ + M                           8.49E+05 cm6/s   0.77    0.0 * 116
K + M => K^+^ + e^-^ + M                           2.48E+12 cm3/s  -0.23    0.0 *
C + CN => C_2 + N                                  6.64E-11 cm3/s   0.00      0.0 118
CH + H => C + H_2                                  1.30E-10 cm3/s   0.00     80.0 163
C + N_2 => CN + N                                  8.70E-11 cm3/s   0.00  22600.0 33
C + NO => CO + N                                   3.49E-11 cm3/s  -0.02      0.0 120
C + O_2 => CO + O                                  1.99E-10 cm3/s   0.00   2010.0 119
C + CH_2 => CH + CH                                2.69E-12 cm3/s   0.00  23500.0 121
C + H_2N => CH + HN                                9.61E-13 cm3/s   0.00  10500.0 121
C + H_2O => CH + HO                                1.30E-12 cm3/s   0.00  19800.0 121
C + NCCN => CN + C_2N                              3.01E-11 cm3/s   0.00      0.0 122
H + HN => H + H + N                                4.02E-10 cm3/s  -0.20  27300.0 123
H + HN => H_2 + N                                  2.14E-12 cm3/s   1.55    120.0 124
H + HO => H_2 + O                                  6.86E-14 cm3/s   2.80   1950.0 7
H + N_2 => HN + N                                  5.27E-10 cm3/s   0.50  74500.0 123
H + NO => HN + O                                   9.30E-10 cm3/s  -0.10  35200.0 125
H + NO => HO + N                                   3.60E-10 cm3/s   0.00  24900.0 33
H + O_2 => HO + O                                  6.73E-10 cm3/s  -0.59   8150.0 126
H + C_2H => H_2 + C_2                              5.99E-11 cm3/s   0.00  14200.0 7
H + C_2O => CO + CH                                2.19E-11 cm3/s   0.00      0.0 127
H + CH_2 => H_2 + CH                               2.60E-10 cm3/s   0.00      0.0 5
H + HCN => HNC + H                                 3.53E-13 cm3/s   0.00      0.0 128
H + HCN => CN + H_2                                6.19E-10 cm3/s   0.00  12500.0 18
H + CHO => O + CH_2                                6.61E-11 cm3/s   0.00  51600.0 129
H + CHO => CO + H_2                                1.50E-10 cm3/s   0.00      0.0 5
H + NCO => CO + HN                                 8.90E-11 cm3/s   0.00      0.0 3
H + NCO => HCN + O                                 1.86E-11 cm3/s   0.90   2920.0 3
H + CO_2 => CO + HO                                2.51E-10 cm3/s   0.00  13400.0 7
H + H_2N => H_2 + HN                               1.05E-10 cm3/s   0.00   4450.0 130
H + H_2O => H_2 + HO                               6.82E-12 cm3/s   1.60   9720.0 5
H + HNO => H_2N + O                                1.05E-09 cm3/s  -0.30  14700.0 125
H + HNO => HO + HN                                 2.41E-09 cm3/s  -0.50   9010.0 125
H + HNO => H_2 + NO                                5.63E-11 cm3/s   0.62    179.0 131
H + HO_2 => H_2O + O                               6.55E-12 cm3/s   1.47   6990.0 132
H + HO_2 => HO + HO                                5.50E-11 cm3/s   0.88      0.0 132
H + HO_2 => H_2 + O_2                              5.60E-12 cm3/s   1.72      0.0 132
H + N_2O => O + HN_2                               2.18E-08 cm3/s  -1.06  23800.0 133
H + N_2O => NO + HN                                5.03E-07 cm3/s  -2.16  18600.0 133
H + N_2O => HO + N_2                               1.60E-10 cm3/s   0.00   7600.0 18
H + NO_2 => HO + NO                                1.47E-10 cm3/s   0.00      0.0 134
H + O_3 => HO + O_2                                2.72E-11 cm3/s   0.75      0.0 135
H + C_2H_2 => H_2 + C_2H                           2.49E-10 cm3/s   1.30  15400.0 373
H + NCCN => CN + HCN                               5.25E-10 cm3/s   0.00   4030.0 136
H + CH_3 => H_2 + CH_2                             1.00E-10 cm3/s   0.00   7600.0 5
H + CH_2O => H_2 + CHO                             2.14E-12 cm3/s   1.62   1090.0 33
H + HNCO => H_2 + NCO                              2.67E-13 cm3/s   2.50   6690.0 137
H + HNCO => CO + H_2N                              5.99E-13 cm3/s   1.70   1910.0 137
H + HOCN => H_2 + NCO                              1.66E-12 cm3/s   0.00      0.0 138
H + HOCN => CN + H_2O                              1.66E-12 cm3/s   0.00      0.0 138
H + H_3N => H_2 + H_2N                             6.54E-13 cm3/s   2.76   5170.0 139
H + H_2N_2 => HN_2 + H_2                           4.53E-13 cm3/s   2.63      0.0 140
H + H_2O_2 => HO + H_2O                            4.00E-11 cm3/s   0.00   1800.0 7
H + H_2O_2 => H_2 + HO_2                           8.00E-11 cm3/s   0.00   4000.0 7
H + HNO_2 => H_2O + NO                             6.39E-13 cm3/s   1.89   1940.0 141
H + HNO_2 => HO + HNO                              1.26E-11 cm3/s   0.86   2500.0 141
H + HNO_2 => H_2 + NO_2                            2.27E-12 cm3/s   1.55   3330.0 141
H + NO_3 => HO + NO_2                              1.10E-10 cm3/s   0.00      0.0 142
H + C_2H_3 => C_2H_2 + H_2                         2.03E-10 cm3/s  -1.00      0.0 21
H + C_2H_2O => CO + CH_3                           4.99E-12 cm3/s   1.45   1400.0 143
H + CH_4 => H_2 + CH_3                             5.94E-13 cm3/s   3.00   4050.0 5
H + CH_3O => CH_2O + H_2                           3.14E-10 cm3/s  -0.58    855.0 89
H + CH_2OH => CH_3 + HO                            1.60E-10 cm3/s   0.00      0.0 145
H + CH_2OH => CH_2O + H_2                          1.00E-11 cm3/s   0.00      0.0 145
H + CH_2N_2 => CH_3 + N_2                          1.60E-11 cm3/s   0.00      0.0 146
H + HNO_3 => H_2O + NO_2                           1.39E-14 cm3/s   3.29   3160.0 147
H + HNO_3 => H_2 + NO_3                            5.65E-12 cm3/s   1.53   8250.0 147
H + C_2H_4 => H_2 + C_2H_3                         5.08E-12 cm3/s   1.93   6520.0 148
H + CH_3CN => HCN + CH_3                           3.39E-12 cm3/s   0.00   3950.0 149
H + CH_3CN => CN + CH_4                            1.66E-13 cm3/s   0.00   1530.0 149
H + C_2H_3O => CH_3 + CHO                          3.32E-11 cm3/s   0.00      0.0 150
H + C_2H_2O_2 => CO + H_2 + CHO                    8.97E-11 cm3/s   0.00      0.0 151
H + CH_3OH => CH_3 + H_2O                          9.41E-09 cm3/s   0.00  12400.0 Est
H + CH_3OH => CH_2OH + H_2                         2.42E-12 cm3/s   2.00   2270.0 152
H + CH_3OH => CH_3O + H_2                          6.64E-11 cm3/s   0.00   3070.0 45
H + H_4N_2 => NH_2NH + H_2                         1.17E-11 cm3/s   0.00   1260.0 153
H + H_2NNO_2 => HNO + NO + H_2                     1.66E-12 cm3/s   0.00      0.0 14
H + C_2H_5 => CH_3 + CH_3                          2.00E-10 cm3/s   0.00      0.0 144
H + C_2H_5 => C_2H_4 + H_2                         3.01E-12 cm3/s   0.00      0.0 7
H + C_2H_4O => C_2H_3O + H_2                       5.27E-13 cm3/s   2.58    614.0 154
H + C_2H_4O => CH_2CHO + H_2                       2.12E-13 cm3/s   3.10   2620.0 154
H + C_2H_4O => CH_3 + CO + H_2                     4.88E-13 cm3/s   2.75    486.0 154
H + C_2H_4O => CH_4 + CHO                          8.80E-14 cm3/s   0.00      0.0 155
H + Oxyrane => C_2H_4O + H                         9.22E-11 cm3/s   0.00   5510.0 68
H + Oxyrane => C_2H_4 + HO                         1.58E-13 cm3/s   0.00   2520.0 156
H + Oxyrane => C_2H_3 + H_2O                       8.30E-15 cm3/s   0.00   2520.0 156
H + Oxyrane => cyc-C_2H_3O + H_2                   3.32E-11 cm3/s   0.00   4180.0 156
H + CH_3NO_2 => CH_3 + HNO_2                       5.28E-09 cm3/s   0.00   7920.0 157
H + CH_3ONO => CH_3OH + NO                         2.03E-13 cm3/s   0.00    665.0 158
H + C_2H_6 => C_2H_5 + H_2                         1.22E-11 cm3/s   1.50   3730.0 144
H + C_2H_5OH => C_2H_5 + H_2O                      9.80E-13 cm3/s   0.00   1740.0 159
N + CH => C + HN                                   3.02E-11 cm3/s   0.65   1210.0 160
N + CH => CN + H                                   1.66E-10 cm3/s   0.00      0.0 161
N + CO => CN + O                                   3.84E-09 cm3/s   0.00  36000.0 162
N + HO => HN + O                                   1.88E-11 cm3/s   0.10  10700.0 125
N + NO => N_2 + O                                  3.40E-11 cm3/s   0.00      0.0 164
N + O_2 => NO + O                                  4.40E-12 cm3/s   0.0    2400.0 696              
N + C_2N => CN + CN                                1.00E-10 cm3/s   0.00      0.0 122
N + C_2O => CN + CO                                5.50E-10 cm3/s   0.00      0.0 166
N + CH_2 => CH + HN                                9.96E-13 cm3/s   0.00  20500.0 121
N + NCO => CO + N_2                                3.30E-11 cm3/s   0.00      0.0 5
N + NCO => CN + NO                                 1.66E-12 cm3/s   0.00      0.0 167
N + CO_2 => CO + NO                                3.20E-13 cm3/s   0.00   1710.0 168
N + H_2N => HN + HN                                2.99E-13 cm3/s   0.00   7600.0 121
N + H_2O => HO + HN                                6.03E-11 cm3/s   1.20  19200.0 125
N + NO_2 => N_2O + O                               5.80E-12 cm3/s   0.00      0.0 169
N + N_2O => N_2 + NO                               1.50E-11 cm3/s   0.00     51.0 169
N + O_3 => O_2 + NO                                1.00E-16 cm3/s   0.00      0.0 170
N + HCCN => NCCN + H                               6.00E-15 cm3/s   0.00      0.0 171
N + CH_3 => H_2CN + H                              1.18E-10 cm3/s   0.00      0.0 172
N + CH_3 => HCN + H + H                            3.33E-13 cm3/s   0.00      0.0 173
N + HNCO => HN + NCO                               3.85E-05 cm3/s   0.00  26500.0 174
N + C_2H_3 => CH_2CN + H                           7.70E-11 cm3/s   0.00      0.0 175
N + CH_4 => HCN + H_2 + H                          2.51E-14 cm3/s   0.00      0.0 176
N + C_2H_4 => HCN + CH_3                           2.66E-14 cm3/s   0.00    352.0 177
N + CH_3CN => HCN + HCN + H                        2.27E-15 cm3/s   0.00    813.0 178
N + CH_3OH => CH_3 + HNO                           3.99E-10 cm3/s   0.00   4330.0 179
N + C_2H_4O => HCN + CHO + H_2                     1.99E-14 cm3/s   0.00      0.0 180
N + C_2H_5OH => C_2H_5 + HNO                       3.32E-10 cm3/s   0.00   4210.0 179
O + C_2 => CO + C                                  5.99E-10 cm3/s   0.00      0.0 181
O + CH => HO + C                                   2.52E-11 cm3/s   0.00   2380.0 182
O + CH => CO + H                                   1.02E-10 cm3/s   0.00    914.0 182
O + CN => NO + C                                   5.37E-11 cm3/s   0.00  13700.0 120
O + C_2H => CO + CH                                1.69E-11 cm3/s   0.00      0.0 5
O + C_2N => CN + CO                                5.99E-12 cm3/s   0.00      0.0 166
O + C_2O => CO + CO                                8.60E-11 cm3/s   0.00      0.0 127
O + CH_2 => CO + H + H                             1.33E-10 cm3/s   0.00      0.0 183
O + CH_2 => CO + H_2                               6.64E-11 cm3/s   0.00      0.0 41
O + HCN => CO + HN                                 8.88E-13 cm3/s   1.21   3820.0 18
O + HCN => CN + HO                                 3.65E-11 cm3/s   1.58  13300.0 18
O + HNC => CO + HN                                 7.64E-12 cm3/s   0.00   1100.0 14
O + CHO => CO + HO                                 5.00E-11 cm3/s   0.00      0.0 5
O + CHO => CO_2 + H                                5.00E-11 cm3/s   0.00      0.0 5
