!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! General information                                                                                                                                                                                                !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! Reaction network for use in high-temperature high-pressure environments such as planet atmospheres and AGB atmospheres.
! Construction of network by M. Agundez after careful examination of chemical kinetics literature.
! Network has been checked against published evaluations, compilations, and networks (see reference codes at the end of file):
!
! * Chemical kinetics:           NIST
! * Earth atmosphere:            1997DEM, 1997ATK, 2004ATK, 2006ATK, 2020BUR
! * Combustion:                  1984HAN, 1986TSA, 1987TSA, 1988TSA,1990TSAa,1991TSAa,1991TSAb,1992TSAa, 1992BAU, 1994BAU,GRI-Mech, 2000DEA,2001KONa, 2005BAU, 2013ZHO, 2017SON
! * Exoplanet atmospheres:       2002MOS, 2012VEN, 2016MOS, 2016ZAH, 2021HOB, 2021TSA, 2022JAZ, 2024KIE
! * Interstellar/circumstellar : 2004SMI, 2006AGU, 2017VID, 2017LOI, 2024MIL
!
! In general, for pressure-dependent reactions we give preference to the three-body reaction over the thermal decomposition. The reason is that thermal decompositions are measured at high temperatures
! and dissociation energies are large, meaning that when extrapolating to room temperature, the rate coefficient of the reverse three-body reaction may be wrong by many orders of magnitude.
! As an example, for the reaction CN + M -> C + N + M, using k0(CN+M->C+N+M)=4.15e-10*exp(-71000/T) [4060-6060 K] yields correct values for k0(C+N+M->CN+M) in the range 4060-6060 K but too high values at 298 K.
!
! Each line contains the chemical reaction and the relevant chemical kinetics information in different blocks separated by the ":" character.
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Bimolecular reactions                                                                                                                                                                                              !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! + Rate coefficient:             alpha, beta, gamma
! + Temperature validity range:   Tmin, Tmax
! + Error:                        E
! + Data source:                  Reference
!
! * The rate coefficient (in cgs units) is computed as (where T is the kinetic temperature in degrees Kelvin):
!
!         k = alpha * (T/300)^beta * exp(-gamma/T).
!
! * Tmin and Tmax give the temperature range of validity of the rate coefficient. It can be extrapolated adopting some safety rules to avoid unreasonably high values (see below).
! * E is the estimated error in the rate coefficient, which is as follows:
!
!         A : better than a factor of 2
!         B : between a factor of 2 and 10
!         C : worse than a factor of 10
!
! Reference gives the source for the chemical kinetics information. References are coded as in NIST (see end of file).
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Pressure-dependent reactions                                                                                                                                                                                       !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! + Low-pressure rate coefficient and temperature validity range:    alpha_0,   beta_0,   gamma_0,   Tmin_0,   Tmax_0
! + High-pressure rate coefficient and temperature validity range:   alpha_inf, beta_inf, gamma_inf, Tmin_inf, Tmax_inf
! + Fc and temperature validity range:                               A, B, Tmin_fc, Tmax_fc
! + Collider:                                                        M
! + Error:                                                           E
! + Data source:                                                     Reference
!
! * The rate coefficient (in cgs units) is computed as (where T is the kinetic temperature in degrees Kelvin):
!
!         k0   = alpha_0   * (T/300)^beta_0   * exp(-gamma_0/T)      Low-pressure limit.
!         kinf = alpha_inf * (T/300)^beta_inf * exp(-gamma_inf/T)    High-pressure limit.
!         Fc   = A + B * T                                           We use a simple linear dependence of Fc with T as in 1992TSAa (author quotes that error is no more than a factor of 1.2)
!                                                                    Do not extrapolate Fc outside valid temperature range. That is, use Fc(Tmin) for T<Tmin and Fc(Tmax) for T>Tmax.
!
!         k = [k0 * [M] * kinf] / [k0 * [M] + kinf] * F, 
!         or
!         k = kinf * [Pr / (1 + Pr)] * F                             where Pr = k0 * [M] / kinf
!
!    To evaluate F, we use the Troe formalism (where log stands for decimal logarithm):
!
!         log(F) = [log(Fc)] / [ 1 + ([log(Pr) + c] / [N - d * {log(Pr) + c}])^2]
!         c = -0.4 - 0.67 * log(Fc)
!         N = 0.75 - 1.27 * log(Fc)
!         d = 0.14
!
!    Note that sometimes a different expression of Fc is used in the literature. For example, 2005BAU uses a simpler expression:
!         log(F) = [log(Fc)] / [ 1 + (log(Pr) / N)^2]                which is consistent with the Troe one within 10 per cent.
!
!    If Fc is not available, the Lindemann-Hinshelwood formalism could be used (F = 1). However, we recommendd to adopt
!
!         Fc = 0.5, which is the average Fc value after examination of around 50 reactions.
!         
!    This value is also in line with theoretical expectations, where Fc values are predicted as a function of r (total number of rotational degrees of freedom of A+B in reaction A+B+M->AB+M):
!         r  =    3     4     5     6
!         Fc = 0.49  0.44  0.39  0.35   ! 2006ATK
!         Fc = 0.57  0.51  0.46  0.42   ! Eq (27) of Cobos & Troe (2003), although note that this is F^SC_cent, which is not exactly Fc
!
!
!    If only k0 (or kinf) is available, the missing rate coefficient kinf (or k0) can be crudely estimated using the expression:
!
!         k0/kinf = 10^(-20.8 + 1.6 * N_C) cm3 * (T/300)^(-2)        where N_C is the number of carbon atoms involved in the reaction (dependence with N_C inspired in 2012VUI)
!                                                                    Expression estimated using around 80 termolecular reactions with accurately known expressions for k0 and kinf (errors A or B)
!
!    If collider M is known, enhanced efficiencies are taken into account as follows (where these values are obtained from inspection of around a dozen of reactions and from GRI-Mech):
!
!         N2      1.00
!         Ar      0.70
!         He      0.70
!         H2      2.00
!         CO2     2.00
!         CO      1.50
!         CH4     2.00
!         H2O     6.00
!
!    For simplicity, for any other collider the efficiency can be set arbitrarily to 1.00.
!    If collider M is not known, for simplicity no selective collider efficiencies are adopted (that is, efficiencies are 1.00 for any collider).
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Safety rules                                                                                                                                                                                                       !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
!    Upper limits for rate coefficients to prevent from unreasonably high values when extrapolating outside valid temperature range or when computing rate coefficients for reverse reactions:
!
!         unimolecular:   no upper limit                    maximum value is for reaction OH + CH3 + (M) = H + CH3O + (M), where kinf(3000 K) = 7.8e18 s-1 according to 2007JASc, for the rest of reactions k does not exceed 1e15 s-1
!         bimolecular:    2e-9 cm3 s-1                      maximum reported value for a bimolecular rate coefficient is 1.9e-9 cm3 s-1, for C + C5H6 (1993HAIb)
!         termolecular:   10^(-29.5 + 2.15 * N_C) cm6 s-1   where N_C is the number of carbon atoms involved in the reaction, expression (inspired in 2012VUI) obtained after examination of the maximum rate coefficient over valid temperature range for around 160 reactions
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Chemical network                                                                                                                                                                                                   !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
!                                                       alpha      beta      gamma     Tmin     Tmax   E  Reference
!------------------------------------------------- ................................ ----------------- ... ---------
!
! Bimolecular reactions
!
 C + C4H8 = CH3 + C4H5                            :  1.30E-10     0.000        0.0 :    300      300 : B : 2004LOI (C4H8 = trans-butene), branching ratio 0.67
 C + C5H6 = H + C6H5                              :  1.90E-09     0.000        0.0 :    300      300 : B : 1993HAIb, assumed products
 CH + CH = H + C2H                                :  2.00E-10     0.000        0.0 :    298      298 : B : 1967BRA, main channel (1999BER)
 CH + CH2 = H + C2H2                              :  1.06E-10    -0.990       33.0 :     23      750 : C : [CH + CH4 = H + C2H4] as in 2016MOS
 CH + CH3 = H + C2H3                              :  1.06E-10    -0.990       33.0 :     23      750 : C : [CH + CH4 = H + C2H4] as in 2016MOS
 CH + CH4 = H + C2H4                              :  1.06E-10    -0.990       33.0 :     23      750 : A : fit to 1997CAN (23-295 K) and 2005BAU (160-750 K), H yield 100 % (2002FLE)
 CH + C2 = C3 + H                                 :  3.30E-10     0.000        0.0 :   2800     4300 : C : 1993KIE, estimation
 CH + C2 = C + C2H                                :  1.70E-10     0.000        0.0 :   2800     4300 : C : 1993KIE, estimation
 CH + C2H = C3H + H                               :  4.10E-10    -0.250       16.0 :     23      700 : C : [CH + C2H2 = H + C3H2]
 CH + C2H2 = H + C3H2                             :  4.10E-10    -0.250       16.0 :     23      700 : A : fit to 1997CAN (23-295 K) and 2005BAU (200-700 K), main channel is H + C3H2 (2009GOU, 2011MAK)
 CH + C2H3 = H + C3H3                             :  3.40E-10    -0.540       29.0 :     23      726 : C : [CH + C2H4 = H + CH2CCH2/CH3CCH] as in 2016MOS
 CH + C2H4 = H + CH2CCH2                          :  2.40E-10    -0.540       29.0 :     23      726 : A : fit to 1997CAN (23-295 K) and 2001THI (295-726 K), branching ratio 0.7 (2009GOU)
 CH + C2H4 = H + CH3CCH                           :  1.00E-10    -0.540       29.0 :     23      726 : A : fit to 1997CAN (23-295 K) and 2001THI (295-726 K), branching ratio 0.3 (2009GOU)
 CH + C2H5 = H + C3H5                             :  6.20E-11    -0.560       37.0 :     23      700 : C : [CH + C2H6 = H + C3H6] as in 2016MOS
 CH + C2H5 = CH3 + C2H3                           :  2.60E-10    -0.560       37.0 :     23      700 : C : [CH + C2H6 = CH3 + C2H4] as in 2016MOS
 CH + C2H6 = H + C3H6                             :  6.20E-11    -0.560       37.0 :     23      700 : A : fit to 1997CAN (23-295 K) and 2005BAU (200-700 K), branching ratio 0.19 (2003GAL)
 CH + C2H6 = CH3 + C2H4                           :  2.60E-10    -0.560       37.0 :     23      700 : A : fit to 1997CAN (23-295 K) and 2005BAU (200-700 K), branching ratio 0.81 (2003GAL)
 CH + C3 = C4 + H                                 :  2.00E-10     0.000        0.0 :     50      200 : C : 2016DOB, estimation
 CH + C3H = C4H + H                               :  4.10E-10    -0.250       16.0 :     23      700 : C : [CH + C2H2 = H + C3H2]
 CH + C3H2 = H + C4H2                             :  4.10E-10    -0.250       16.0 :     23      700 : C : [CH + C2H2 = H + C3H2] as in 2016MOS
 CH + C3H3 = H + C4H3                             :  4.10E-10    -0.250       16.0 :     23      700 : C : [CH + C2H2 = H + C3H2] as in 2016MOS
 CH + CH2CCH2 = H + C4H4                          :  4.20E-10     0.000        0.0 :     77      170 : A : fit to 2005DAU (77-170 K), H yield 100% (2009GOU)
 CH + CH3CCH = H + C4H4                           :  4.40E-10     0.000        0.0 :     77      298 : A : fit to 2005DAU (77-170 K) and 1981BUT (298 K), H yield 100% (2009GOU)
 CH + C3H6 = H + C4H6                             :  2.15E-10     0.000      -23.0 :     77      170 : A : 2005DAU, branching ratio 0.63 (2013TRE)
 CH + C3H6 = CH3 + CH3CCH                         :  1.30E-10     0.000      -23.0 :     77      170 : B : 2005DAU, branching ratio (1-0.63) (2013TRE) assumed to yield CH3 as in 2017LOI
 CH + C3H8 = H + C4H8                             :  3.60E-11     0.000     -240.0 :    298      700 : A : 2005BAU, branching ratio 0.19 (2006LOI)
 CH + C3H8 = CH3 + C3H6                           :  9.90E-11     0.000     -240.0 :    298      700 : A : 2005BAU, branching ratio 0.52 (2006LOI)
 CH + C3H8 = C2H5 + C2H4                          :  5.50E-11     0.000     -240.0 :    298      700 : A : 2005BAU, branching ratio 0.29 (2006LOI)
 CH + C4H6 = H + C5H6                             :  4.00E-10     0.000        0.0 :     10      300 : B : 2022CER, based on 2020HE
 CH + C4H10 = C2H5 + C3H6                         :  1.20E-10     0.000     -240.0 :    298      700 : A : 2005BAU (C4H10 = i-C4H10), branching ratio for n-C4H10 0.6 (2006LOI)
 CH + C4H10 = CH3 + C4H8                          :  8.00E-11     0.000     -240.0 :    298      700 : A : 2005BAU (C4H10 = i-C4H10), branching ratio for n-C4H10 around 0.4 (2006LOI)
 CH + C5H3 = H + C6H3                             :  4.10E-10    -0.250       16.0 :     23      700 : C : [CH + C2H2 = H + C3H2] as in 2016MOS
 CH + C5H4 = H + C6H4                             :  4.10E-10    -0.250       16.0 :     23      700 : C : [CH + C2H2 = H + C3H2] as in 2016MOS
 CH + C5H6 = H + C6H6                             :  2.70E-10     0.000        0.0 :    298      450 : A : 2019CAS, barrierless and main product is benzene (2021CAS)
 CH2 + CH2 = H + H + C2H2                         :  1.50E-10     0.000        0.0 :    300     2500 : A : 2007JASb, agrees with experimental data, 2005BAU (1000-3000 K) recommends an expression with Ae 
 CH2 + CH2_1 = H + H + C2H2                       :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2 + CH3 = H + C2H4                             :  1.20E-10     0.000        0.0 :    298     3000 : A : 2005BAU
 CH2 + CH4 = CH3 + CH3                            :  7.10E-12     0.000     5050.0 :    296      707 : A : 1985BOH
 CH2 + C2 = CH + C2H                              :  1.70E-10     0.000        0.0 :   2800     4300 : C : 1993KIE, estimation
 CH2 + C2 = C3H + H                               :  8.30E-11     0.000        0.0 :   2900     3500 : C : 1992MAR, estimation, adopted by 1993KIE
 CH2 + C2H = CH + C2H2                            :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2 + C2H = H + C3H2                             :  3.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS, estimation
 CH2 + C2H2 = H + C3H3                            :  2.00E-11     0.000     3330.0 :    296      700 : A : 1988BOH, should be the main channel
 CH2 + C2H3 = CH3 + C2H2                          :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2 + C2H4 = H + C3H5                            :  5.30E-12     0.000     2660.0 :    296     1000 : A : 2005BAU (see p 1231)
 CH2 + C2H5 = CH3 + C2H4                          :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2 + C2H6 = CH3 + C2H5                          :  1.10E-11     0.000     3980.0 :    296      707 : A : 1985BOH
 CH2 + C3H2 = H + C4H3                            :  8.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS, estimation
 CH2 + C3H3 = H + C4H4                            :  3.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS, estimation
 CH2 + C3H5 = H + C4H6                            :  4.00E-11     0.000        0.0 :    300     2500 : B : 1991TSAa
 CH2 + C3H5 = C2H3 + C2H4                         :  1.00E-11     0.000        0.0 :    300     2500 : B : 1991TSAa
 CH2 + C3H6 = CH3 + C3H5                          :  3.80E-12     0.000     2740.0 :    300     2500 : A : fit to (kb+kc) in 1991TSAa
 CH2 + C3H7 = CH3 + C3H6                          :  5.00E-11     0.000        0.0 :    300     2500 : B : 1988TSA (C3H7 = i-C3H7)
 CH2 + C3H8 = CH3 + C3H7                          :  8.10E-12     0.000     3330.0 :    296      707 : A : 1985BOH
 CH2 + C4H2 = H + C5H3                            :  2.15E-11     0.000     2160.0 :    296      700 : A : 1988BOH, assumed main channel as in CH2 + C2H2 and 2016MOS
 CH2 + C4H3 = C2H + CH3CCH                        :  1.70E-11     0.000        0.0 :    300     2000 : C : 1995PAU, assumed equal yield for each C3H4 isomer
 CH2 + C4H3 = C2H + CH2CCH2                       :  1.70E-11     0.000        0.0 :    300     2000 : C : 1995PAU, assumed equal yield for each C3H4 isomer
 CH2 + C4H9 = CH3 + C4H8                          :  2.70E-11    -1.000        0.0 :    300     2500 : B : 1990TSAa (C4H9 = t-C4H9, C4H8 = i-C4H8)
 CH2 + C4H10 = CH3 + C4H9                         :  1.81E-12     0.000     2467.0 :    300     2500 : A : 1990TSAa (C4H10 = i-C4H10, C4H9 = t-C4H9)
 CH2 + C5H3 = H + C6H4                            :  1.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS, estimation
 CH2 + C5H4 = H + C6H5                            :  1.00E-11     0.000     3000.0 :    300     3000 : C : 2016MOS, estimation
 CH2_1 + H2 = H + CH3                             :  1.05E-10     0.110       53.0 :     43     2050 : A : fit to 2018DOU (43-298 K), 2008GAN (195-298 K), and 2012LEEb (1850-2050 K), T-dependent branching ratio (2019DOUa)
 CH2_1 + CH2_1 = H + H + C2H2                     :  5.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2_1 + CH3 = H + C2H4                           :  2.30E-11     0.000        0.0 :     50      400 : B : 2019PEA, in line with value of 3e-11 cm3 s-1 assumed by 1986TSA (300-2500 K)
 CH2_1 + CH4 = CH3 + CH3                          :  8.70E-11    -0.665       74.0 :     43     1200 : A : fit to 2018DOU (43-295 K) and 2005BAU (200-1200 K), T-dependent reactive branching ratio (2019DOUa)
 CH2_1 + C2H = CH + C2H2                          :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2_1 + C2H2 = H + C3H3                          :  2.00E-10     0.490        0.0 :     43      798 : A : fit to 2019DOUa (43-298 K) and 2010GAN (195-298 K), T-dependent branching ratio (100-498 K) from 2019DOUa
 CH2_1 + C2H3 = CH3 + C2H2                        :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2_1 + C2H4 = H + C3H5                          :  1.30E-10     0.000        0.0 :     43      798 : A : fit to 2019DOUa (43-298 K) and 2010GAN (195-298 K), T-dependent branching ratio (100-498 K) from 2019DOUa
 CH2_1 + C2H5 = CH3 + C2H4                        :  1.50E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2_1 + C2H5 = H + C3H6                          :  1.50E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 CH2_1 + C2H6 = CH3 + C2H5                        :  1.30E-10     0.000      -30.0 :     43      298 : A : 2019DOUa (k_total and T-dependent branching ratio)
 CH2_1 + C3 = C4H + H                             :  2.00E-10     0.000        0.0 :     50      200 : C : 2016DOB, estimation
 CH2_1 + C3H5 = H + C4H6                          :  3.30E-10     0.000        0.0 :    300     2500 : B : 1991TSAa
 CH2_1 + C3H5 = C2H3 + C2H4                       :  7.00E-11     0.000        0.0 :    300     2500 : B : 1991TSAa
 CH2_1 + C3H6 = CH3 + C3H5                        :  8.70E-11     0.000        0.0 :    300     2500 : A : 1991TSAa
 CH2_1 + C3H7 = H + C4H8                          :  2.75E-12     0.000        0.0 :    300     2500 : A : 1988TSA (C3H7 = i-C3H7)
 CH2_1 + C3H7 = CH3 + C3H6                        :  1.70E-11     0.000        0.0 :    300     2500 : A : 1988TSA (C3H7 = i-C3H7)
 CH2_1 + C3H8 = C2H5 + C2H5                       :  1.60E-10     0.000        0.0 :    300     2500 : B : 1988TSA
 CH2_1 + C3H8 = CH3 + C3H7                        :  7.10E-11     0.000        0.0 :    300     2500 : B : 1988TSA (C3H7 = i-C3H7)
 CH2_1 + C4H9 = CH3 + C4H8                        :  3.00E-10     0.000        0.0 :    300     2500 : B : 1990TSAa (C4H9 = t-C4H9, C4H8 = i-C4H8)
 CH2_1 + C4H10 = C2H5 + C3H7                      :  2.85E-11     2.330     4580.0 :    300     2500 : A : fit to complex expression in 1990TSAa (C4H10 = i-C4H10, C3H7 = i-C3H7)
 CH2_1 + C4H10 = CH3 + C4H9                       :  3.00E-11     0.000        0.0 :    300     2500 : A : 1990TSAa (C4H10 = i-C4H10, C4H9 = t-C4H9)
 CH3 + CH3 = C2H4 + H2                            :  1.70E-10     0.000    16100.0 :   1400     2200 : A : 1990HID
 CH3 + CH4 = H + C2H6                             :  1.30E-10     0.000    20100.0 :   1950     2770 : B : 1979TAB, calculation by 2013RAM (R2) is several orders of magnitude lower  
 CH3 + CH4 = C2H5 + H2                            :  1.70E-11     0.000    11600.0 :   1950     2770 : B : 1979TAB
 CH3 + C2 = CH2 + C2H                             :  1.70E-10     0.000        0.0 :   2800     4300 : C : 1993KIE, estimation
 CH3 + C2 = C3H2 + H                              :  5.30E-11     0.000        0.0 :   2800     4300 : C : 1993KIE, estimation
 CH3 + C2H = H + C3H3                             :  4.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA, 2017LOI assume 1e-10 cm3 s-1
 CH3 + C2H2 = H + CH2CCH2                         :  1.15E-12     0.860    11120.0 :    600     2500 : B : 1999DAV
 CH3 + C2H3 = CH4 + C2H2                          :  1.50E-11     0.000     -385.0 :    300      900 : A : 2000STO
 CH3 + C2H3 = H + C3H5                            :  6.70E-11    -0.285        0.0 :    500     3000 : A : 2002STO
 CH3 + C2H4 = C2H3 + CH4                          :  7.30E-13     1.560     8370.0 :    650     2800 : A : 2005BAU
 CH3 + C2H5 = CH4 + C2H4                          :  1.50E-12     0.000        0.0 :    300     2000 : A : 2005BAU
 CH3 + C2H6 = C2H5 + CH4                          :  2.00E-17     6.749     2170.0 :    350     1626 : A : fit to 2005BAU (350-614 K) and 2019SHAb (1369-1626 K)
 CH3 + C3H = C4H3 + H                             :  1.00E-10     0.000        0.0 :     50      200 : C : 2016DOB, estimation
 CH3 + C3H2 = C2H3 + C2H2                         :  7.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS, estimation
 CH3 + C3H2 = H + C4H4                            :  1.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS, estimation
 CH3 + C3H3 = C2H2 + C2H4                         :  8.30E-13    -0.890     5010.0 :    300     2000 : B : 2021PHA, k10, fit to data in Table 2
 CH3 + C3H3 = C4H4 + H2                           :  2.05E-13     1.170     8640.0 :    300     2000 : B : 2021PHA, k12, fit to data in Table 2
 CH3 + C3H3 = H + C4H5                            :  3.30E-12     0.210     6470.0 :    300     2000 : B : 2021PHA, k13, fit to data in Table 2
 CH3 + CH3CCH = C3H3 + CH4                        :  1.15E-15     3.500     2820.0 :    300     2000 : C : 2017CHR (Konnov v0.6)
 CH3 + CH2CCH2 = H + C4H6                         :  8.40E-14     2.420    12470.0 :    300     2500 : B : 2017HUAb
 CH3 + CH2CCH2 = C2H3 + C2H4                      :  8.90E-15     2.820    12110.0 :    300     2500 : B : 2017HUAb
 CH3 + C3H5 = CH4 + CH2CCH2                       :  6.00E-13     0.000        0.0 :    500      800 : A : 2005BAU, no datasheet, same order than T-dependent estimate by 1991TSAa
 CH3 + C3H6 = C3H5 + CH4                          :  2.30E-13     3.500     4390.0 :    300      753 : A : 1994KIN 
 CH3 + C3H7 = CH4 + C3H6                          :  7.50E-12    -0.680        0.0 :    300     2500 : A : 1988TSA (C3H7 = i-C3H7)
 CH3 + C3H8 = C3H7 + CH4                          :  9.30E-16     3.460     2758.0 :    300     2500 : A : 1988TSA (C3H7 = i-C3H7, based on experimental data), better than reverse [1988TSA, 9.50E-17/4.400/5434.0, 300-2500 K]; k from reverse is within a factor 2 using i-C3H7 NASA therm data (based on Tsang 1985) and abnormally high using i-C3H7 Burcat therm data
 CH3 + C4H = H + C5H3                             :  4.00E-11     0.000        0.0 :    300     2500 : C : [CH3 + C2H = H + C3H3]
 CH3 + C4H5 = CH4 + C4H4                          :  3.30E-11     0.000        0.0 :    300     3000 : C : 2016MOS
 CH3 + C4H6 = C4H5 + CH4                          :  1.15E-10     0.000     9310.0 :   1300     2000 : B : 1988KER
 CH3 + C4H8 = C4H7 + CH4                          :  5.30E-12     0.000     5030.0 :   1000     1800 : B : 2009YAS (C4H8 = i-C4H8)
 CH3 + C4H9 = CH4 + C4H8                          :  2.10E-11    -1.000        0.0 :    300     2500 : A : 1990TSAa (C4H9 = t-C4H9, C4H8 = i-C4H8)
 CH3 + C4H10 = CH4 + C4H9                         :  5.60E-16     3.460     2314.0 :    300     2500 : A : 1990TSAa (C4H10 = i-C4H10, C4H9 = t-C4H9), in line with 2018MER
 CH3 + C5H3 = H + C6H5                            :  2.00E-13     0.000        0.0 :    300     3000 : C : 2016MOS
 CH3 + C5H3 = C2H2 + C4H4                         :  1.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS
 CH3 + C5H3 = C3H3 + C3H3                         :  4.00E-11     0.000        0.0 :    300     3000 : C : 2016MOS
 CH3 + C5H5 = C6H6 + H2                           :  3.10E-11     0.000     2100.0 :   1100     2000 : B : 2017KRA, (C6H6 = fulvene + benzene), fit to data in Table 3 at 1 atm
 CH3 + C5H6 = C5H5 + CH4                          :  8.00E-15     3.730     2365.0 :    500     2500 : B : 2020BAR
 C2 + H2 = H + C2H                                :  1.00E-11     0.560      540.0 :    293     4650 : A : fit to 2009NAK (293-395 K) and 1997KRU (2580-4650 K), estimate from reverse involving excited triplet C2 [2011HAN calculation, 5.00E-11/0.850/8220.9, 200-2000 K] is within a factor 10
 C2 + CH4 = CH3 + C2H                             :  1.50E-11     0.560      -36.0 :     24      493 : A : fit to 2008PAR (24-300 K) and 1982PIT (295-493 K), agrees with 2010MAT
